CustomerID,Age,Gender,City,Income,MaritalStatus,Dependents,Tenure,ContractType,SubscriptionPlan,MonthlyCharges,TotalCharges,PaymentMethod,AutoPay,MonthlyUsageHours,LoginFrequency,FeatureUsageScore,CustomerSupportCalls,ServiceComplaints,AppRating,DiscountReceived,LastInteractionDays,ContractRenewalReminder,UpgradeAttempts,Churn
C00166,56,Male,New Amber,83589,Married,2,27,Monthly,Basic,37.13,977.38,Bank Transfer,No,34.0,19,60.5,2,1,3.5,No,21,No,0,0
C00167,37,Female,North Stacey,53287,Single,0,1,Monthly,Premium,106.54,71.93,PayPal,No,66.2,14,31.4,2,0,4.5,Yes,3,No,1,0
C00168,31,Female,Port Andreside,34428,Married,1,4,Monthly,Basic,27.5,49.53,Bank Transfer,No,47.8,8,60.0,0,0,4.3,No,5,No,0,1
C00169,35,Male,Lake Anthonyhaven,44854,Divorced,3,1,Monthly,Standard,49.45,115.37,Credit Card,No,41.5,13,46.8,3,0,2.7,No,70,No,0,1
C00170,38,Male,Port Jessicaside,42943,Single,2,6,Yearly,Basic,28.45,125.87,PayPal,Yes,56.8,8,47.6,1,0,2.0,No,15,No,1,0
C00171,47,Male,East Rachel,69286,Married,0,3,Two-year,Premium,94.97,217.63,Bank Transfer,Yes,74.0,7,37.7,2,1,2.7,No,15,Yes,0,0
C00172,46,Male,East Abigail,74459,Married,2,32,Monthly,Premium,106.01,3335.24,PayPal,No,32.5,19,50.9,2,0,2.4,No,16,Yes,0,0
C00173,35,Female,North Nicholashaven,63746,Divorced,3,36,Monthly,Premium,102.32,3647.31,PayPal,Yes,51.7,9,47.1,3,1,4.8,No,25,No,0,1
C00174,31,Male,West Devon,69429,Single,1,23,Two-year,Standard,54.96,1299.58,Bank Transfer,Yes,61.5,13,61.5,2,0,3.4,Yes,1,Yes,1,0
C00175,33,Female,Lake Nicolestad,37594,Single,2,53,Monthly,Standard,67.11,3654.39,Bank Transfer,Yes,24.5,9,55.0,2,0,2.7,No,22,Yes,3,0
C00176,38,Male,New Jamesville,60051,Married,0,7,Yearly,Standard,62.26,378.94,Credit Card,Yes,64.3,13,89.7,1,0,3.7,No,3,No,0,0
C00177,35,Male,Lake Debraberg,60534,Married,0,29,Monthly,Premium,92.51,2644.9,Credit Card,Yes,40.5,16,49.0,0,0,4.6,No,14,No,0,0
C00178,32,Male,New Jose,49239,Married,0,72,Monthly,Standard,66.09,4634.09,PayPal,Yes,65.5,13,61.8,2,0,3.8,Yes,4,No,1,0
C00179,46,Female,Harrisonstad,62233,Single,2,4,Yearly,Basic,39.43,106.98,Bank Transfer,No,32.8,9,63.3,2,0,3.7,Yes,23,Yes,0,0
C00180,63,Female,North Valeriechester,54610,Married,0,8,Monthly,Premium,103.18,837.38,Bank Transfer,No,46.9,18,80.7,2,1,4.1,No,1,No,0,1
C00181,49,Male,Cordovaside,75208,Married,1,12,Two-year,Basic,27.58,410.49,Credit Card,No,53.6,12,52.3,2,0,3.6,No,5,Yes,2,0
C00182,28,Female,Amandamouth,50212,Married,2,25,Two-year,Standard,68.96,1685.04,Credit Card,No,43.5,24,65.2,2,0,2.8,Yes,14,Yes,0,0
C00183,65,Male,Johnsonhaven,78810,Divorced,2,38,Monthly,Basic,24.92,950.87,Credit Card,No,57.2,14,57.8,0,0,5.0,No,2,No,2,0
C00184,39,Female,Port Kaitlyn,38374,Single,3,67,Monthly,Standard,61.18,3972.45,Credit Card,No,53.6,17,57.5,2,1,3.0,Yes,4,Yes,0,0
C00185,33,Female,Petersonshire,52059,Single,2,5,Yearly,Premium,95.96,475.94,Bank Transfer,Yes,48.5,16,63.4,4,0,3.9,Yes,23,No,1,0
C00186,24,Female,Sylvialand,60854,Married,0,22,Yearly,Basic,29.7,732.83,Bank Transfer,Yes,53.9,8,32.2,0,0,3.1,No,1,No,0,0
C00187,18,Female,South Patricia,48226,Single,1,16,Two-year,Premium,107.48,1814.54,Credit Card,No,43.1,25,75.5,0,0,3.6,No,31,No,0,0
C00188,34,Male,Lake Reginaldton,71419,Divorced,0,4,Monthly,Standard,50.81,209.22,PayPal,Yes,46.4,10,57.6,1,0,4.4,Yes,15,No,1,1
C00189,27,Female,Brianport,44695,Married,0,72,Two-year,Basic,36.65,2672.05,Credit Card,Yes,21.5,12,23.0,0,1,2.4,No,76,Yes,0,0
C00190,54,Male,Port Carlosberg,42453,Married,1,49,Yearly,Basic,26.52,1329.26,Bank Transfer,Yes,9.5,19,21.0,2,2,3.6,Yes,4,No,0,0
C00191,46,Female,Angelaport,15000,Married,1,27,Two-year,Basic,23.99,633.55,PayPal,No,67.4,15,31.6,1,0,3.4,Yes,24,No,1,0
C00192,39,Female,Matthewchester,51792,Single,2,28,Monthly,Basic,35.88,1020.3,Credit Card,No,53.7,15,84.3,1,0,2.0,No,1,No,1,0
C00193,40,Female,Diazstad,47797,Married,1,15,Yearly,Standard,60.16,864.56,Credit Card,Yes,0.0,15,78.9,0,0,3.7,Yes,66,No,2,0
C00194,41,Male,Lake Thomastown,71532,Married,0,7,Yearly,Basic,25.85,143.49,Credit Card,Yes,50.5,16,18.3,1,0,3.6,No,7,Yes,0,0
C00195,56,Female,Port Alexandrafort,78651,Married,2,4,Two-year,Basic,28.46,163.81,PayPal,Yes,78.1,6,70.1,2,0,3.5,No,33,No,0,0
C00196,30,Female,Gordonside,76639,Married,1,72,Yearly,Premium,101.8,7338.98,Credit Card,No,60.1,18,41.0,2,1,2.4,No,21,Yes,0,0
C00197,55,Female,Lake Christopherville,70282,Single,0,12,Two-year,Standard,54.83,626.05,Bank Transfer,No,42.2,13,56.5,2,1,3.1,Yes,19,No,0,0
C00198,51,Male,East Allen,43260,Married,1,46,Yearly,Basic,31.04,1455.38,Credit Card,No,48.9,23,38.5,1,1,3.2,Yes,48,No,1,0
C00199,54,Female,Dennisstad,29842,Married,3,46,Monthly,Standard,61.01,2770.36,Bank Transfer,Yes,56.9,12,78.0,0,0,3.3,No,56,No,0,0
C00200,42,Male,Hoffmanland,79584,Married,0,30,Yearly,Basic,41.43,1256.14,Bank Transfer,No,65.5,19,52.0,0,1,2.7,No,63,No,1,0
C00201,40,Male,Amberberg,58745,Married,1,6,Monthly,Basic,28.3,185.18,Bank Transfer,No,29.5,10,82.0,2,0,3.7,No,17,No,1,0
C00202,37,Female,Lewisfurt,52873,Married,2,13,Monthly,Premium,95.89,1275.71,Bank Transfer,No,49.9,14,76.4,1,0,4.2,No,163,Yes,0,0
C00203,34,Female,South Martin,51812,Single,0,13,Monthly,Basic,25.43,356.65,Bank Transfer,Yes,46.4,14,58.4,1,0,4.7,Yes,3,No,0,0
C00204,55,Female,Lake Nicole,46035,Divorced,1,27,Monthly,Premium,104.69,2828.03,Credit Card,Yes,35.8,12,85.1,2,1,4.0,No,12,No,1,0
C00205,30,Male,Hessstad,39805,Single,0,4,Monthly,Basic,20.14,104.14,Credit Card,Yes,3.4,15,30.4,0,1,2.7,Yes,11,Yes,0,0
C00206,43,Female,Cathyville,37295,Single,0,1,Two-year,Basic,29.91,95.07,Credit Card,No,51.7,11,46.8,0,0,3.4,No,10,No,0,0
C00207,51,Female,Huynhview,15000,Divorced,0,28,Monthly,Premium,96.44,2655.42,Bank Transfer,Yes,68.9,18,55.3,0,0,3.3,No,16,Yes,0,0
C00208,35,Male,Davidhaven,52525,Single,0,11,Monthly,Basic,27.0,310.46,Bank Transfer,No,39.1,18,58.7,1,0,3.7,No,49,Yes,0,0
C00209,52,Male,Janetstad,26540,Married,1,21,Monthly,Premium,96.78,2091.47,Bank Transfer,No,34.4,12,48.3,3,1,4.6,No,5,Yes,0,0
C00210,55,Male,Jamesmouth,32856,Married,0,28,Monthly,Basic,27.17,753.2,Bank Transfer,Yes,12.1,14,66.8,0,0,3.5,No,3,No,0,0
C00211,47,Male,Johnmouth,38857,Single,2,18,Monthly,Basic,26.65,458.25,PayPal,No,35.1,13,66.9,3,1,3.3,No,7,Yes,2,0
C00212,39,Female,Lake Abigailborough,65725,Married,1,57,Monthly,Basic,36.57,2104.39,Credit Card,Yes,29.2,14,76.3,3,1,3.2,No,1,No,0,0
C00213,59,Male,New David,48559,Single,1,4,Yearly,Basic,30.49,203.02,PayPal,No,26.9,18,36.4,0,3,4.3,Yes,22,Yes,1,0
C00214,36,Female,Pamelabury,48272,Married,0,1,Monthly,Premium,103.8,126.92,Credit Card,No,16.4,18,58.4,4,1,4.3,No,27,No,0,1
C00215,35,Male,Lake Elizabeth,73269,Married,1,35,Monthly,Standard,57.36,2025.57,PayPal,No,15.8,17,50.0,1,0,3.4,Yes,24,Yes,2,0
C00216,43,Female,Bairdport,58396,Single,1,1,Yearly,Standard,55.96,74.12,PayPal,Yes,46.2,16,17.2,0,0,3.8,No,39,Yes,2,0
C00217,53,Male,Loganport,85160,Single,1,18,Monthly,Standard,60.21,979.68,Bank Transfer,Yes,51.1,11,44.0,2,0,1.9,No,81,No,2,0
C00218,39,Female,West Brianbury,44077,Divorced,2,19,Yearly,Basic,28.47,626.16,Credit Card,Yes,87.8,12,62.5,1,0,3.1,No,6,No,1,0
C00219,28,Female,Stevenstad,58973,Single,0,1,Monthly,Premium,98.6,69.64,Credit Card,Yes,30.4,14,68.9,2,0,3.0,No,13,No,0,0
C00220,43,Female,Lake Leslieville,75321,Married,1,23,Monthly,Basic,23.24,392.57,Bank Transfer,Yes,23.8,13,74.1,0,0,3.7,No,23,Yes,0,0
C00221,42,Female,East Carlmouth,77895,Married,1,1,Yearly,Standard,58.48,78.15,Bank Transfer,No,25.2,16,58.6,2,1,3.7,No,4,No,0,1
C00222,42,Female,Port Bianca,60944,Single,1,4,Yearly,Basic,28.18,193.71,PayPal,No,51.3,15,28.5,1,0,4.0,No,16,No,1,1
C00223,55,Female,Thomasbury,50513,Single,1,18,Two-year,Basic,27.97,541.48,PayPal,No,36.4,22,58.2,3,0,4.5,No,43,Yes,1,0
C00224,38,Female,Billyberg,56445,Divorced,1,8,Yearly,Basic,35.06,255.82,Bank Transfer,No,61.1,11,51.3,2,0,2.8,Yes,1,No,0,0
C00225,34,Male,Lake Charlotteport,34203,Married,1,21,Monthly,Standard,67.42,1465.82,Bank Transfer,Yes,73.9,14,41.4,0,1,3.4,No,115,Yes,0,0
C00226,43,Male,Oliviabury,64668,Married,3,15,Two-year,Premium,100.94,1509.36,Bank Transfer,Yes,29.7,20,59.9,0,0,4.3,No,6,Yes,2,0
C00227,18,Male,Port Darrellfurt,57246,Divorced,2,5,Monthly,Standard,57.04,249.15,Bank Transfer,No,36.9,12,85.2,2,1,5.0,No,123,No,0,1
C00228,28,Male,Chavezmouth,74646,Married,0,1,Two-year,Premium,98.51,43.11,Credit Card,No,13.8,21,93.7,2,2,4.0,No,98,Yes,1,1
C00229,20,Female,South Jeremyshire,67091,Divorced,0,12,Monthly,Standard,55.03,667.83,Credit Card,No,35.9,15,31.5,1,0,4.1,Yes,72,No,0,0
C00230,36,Female,Scottchester,55495,Divorced,0,14,Monthly,Standard,64.46,947.61,Credit Card,No,79.8,14,100.0,4,0,3.6,No,139,No,1,0
C00231,35,Female,Port Martha,32381,Married,1,36,Monthly,Basic,36.27,1301.81,Credit Card,No,3.2,19,72.8,1,0,1.2,Yes,102,No,2,0
C00232,42,Female,Lake Bonnie,75708,Married,1,2,Yearly,Basic,20.0,0.0,Bank Transfer,Yes,32.4,12,65.9,3,0,2.6,Yes,40,Yes,0,1
C00233,21,Male,West Josephville,30578,Single,1,9,Monthly,Standard,56.01,455.76,Credit Card,Yes,38.6,14,62.3,2,1,3.7,No,1,No,1,0
C00234,38,Female,North Shannonmouth,79101,Married,0,3,Yearly,Basic,26.17,22.5,Credit Card,Yes,56.3,10,98.7,1,0,2.7,No,13,No,0,0
C00235,26,Female,North Natalie,37143,Married,3,10,Yearly,Premium,93.36,990.0,Credit Card,Yes,43.1,13,48.3,2,0,4.9,No,35,Yes,1,0
C00236,49,Female,South Kimberly,58988,Married,0,33,Yearly,Standard,50.69,1697.93,Bank Transfer,Yes,0.0,16,48.7,2,0,3.5,No,11,No,0,0
C00237,26,Male,New Micheleburgh,38097,Married,1,63,Yearly,Standard,61.02,3880.05,PayPal,Yes,44.5,9,48.5,3,0,3.6,No,2,Yes,0,0
C00238,26,Male,Davidtown,57706,Single,2,2,Yearly,Standard,47.14,196.38,Bank Transfer,Yes,45.9,16,39.5,0,0,3.0,No,9,No,0,0
C00239,53,Male,New Jacob,62395,Married,1,31,Yearly,Standard,63.2,1891.32,PayPal,Yes,22.0,22,35.7,5,1,2.8,Yes,31,Yes,2,1
C00240,52,Female,North Christopherfurt,45872,Married,2,13,Monthly,Standard,62.88,814.63,PayPal,No,12.2,15,75.8,2,0,4.4,No,37,No,0,0
C00241,44,Male,West Kyleview,38113,Married,0,21,Monthly,Basic,20.09,310.37,Credit Card,No,44.5,19,43.8,3,0,3.3,No,12,Yes,1,0
C00242,24,Female,East Robert,61700,Single,0,4,Monthly,Premium,99.62,367.19,PayPal,No,41.9,19,43.1,1,0,4.5,No,40,Yes,1,1
C00243,50,Female,West Virginia,63353,Married,2,2,Two-year,Basic,30.62,125.43,Credit Card,No,65.9,17,65.9,0,2,2.4,No,95,Yes,0,0
C00244,46,Female,North Judychester,38641,Single,0,6,Two-year,Basic,33.32,199.33,Credit Card,No,30.8,18,47.5,1,1,3.9,No,27,No,1,0
C00245,42,Female,Lake Jennifer,54105,Married,0,8,Yearly,Standard,63.34,408.94,Credit Card,Yes,46.3,9,51.3,1,1,3.6,No,10,Yes,0,0
C00246,37,Male,Lake Davidshire,36743,Divorced,1,3,Yearly,Basic,23.28,96.92,PayPal,Yes,66.9,15,29.8,2,0,4.3,No,25,No,2,0
C00247,48,Male,East Sheliaport,42248,Single,0,36,Monthly,Standard,57.91,2123.07,Bank Transfer,No,19.2,14,93.9,3,2,3.4,No,72,Yes,2,0
C00248,39,Male,Angelastad,48990,Married,1,41,Monthly,Basic,32.5,1271.67,PayPal,Yes,72.6,9,22.8,2,1,4.2,No,100,Yes,2,0
C00249,33,Female,Claytonfurt,38013,Married,0,7,Yearly,Premium,96.76,735.59,Credit Card,No,34.9,14,41.7,3,0,3.7,No,79,No,1,0
C00250,52,Female,Lake Daniel,73378,Single,0,10,Monthly,Premium,95.93,969.11,PayPal,No,50.9,19,11.6,3,0,2.6,No,4,Yes,0,1
C00251,35,Female,Teresaland,64785,Single,0,31,Monthly,Standard,59.34,1738.54,Credit Card,Yes,68.8,10,44.8,0,0,4.4,No,1,Yes,0,0
C00252,60,Female,Port William,46770,Married,0,40,Yearly,Standard,52.22,2109.53,PayPal,Yes,52.8,19,28.7,2,0,2.3,No,29,No,0,0
C00253,18,Male,Kurtfurt,15000,Married,3,30,Two-year,Standard,57.83,1866.81,Credit Card,Yes,36.8,12,27.5,2,1,3.2,Yes,3,No,1,0
C00254,33,Female,Port Johnton,45573,Married,2,13,Monthly,Standard,54.72,713.14,Credit Card,Yes,53.0,11,22.4,1,1,4.2,No,2,No,0,0
C00255,50,Male,Port Conniebury,77604,Single,0,6,Yearly,Standard,55.74,254.19,Bank Transfer,Yes,14.6,19,30.1,0,1,3.6,No,11,Yes,0,0
C00256,35,Male,Christopherchester,79866,Single,2,15,Monthly,Standard,61.45,949.13,Bank Transfer,No,51.3,20,43.9,1,0,5.0,No,31,No,0,0
C00257,40,Male,Mitchellside,49529,Married,3,18,Monthly,Basic,28.6,356.28,Credit Card,Yes,44.2,15,45.2,1,1,3.7,No,5,Yes,2,0
C00258,49,Female,South Sydney,42512,Married,3,33,Monthly,Basic,29.69,925.46,PayPal,Yes,22.6,14,57.0,1,0,4.0,No,4,No,1,0
C00259,54,Female,South Kelsey,43200,Single,0,24,Monthly,Premium,102.91,2421.52,Bank Transfer,Yes,45.2,10,75.5,0,1,3.5,No,50,No,3,0
C00260,39,Female,Davisburgh,79049,Single,1,45,Monthly,Basic,27.3,1286.84,Bank Transfer,Yes,38.0,16,13.1,2,0,2.8,No,18,No,0,1
C00261,45,Female,Justinmouth,16012,Single,1,14,Two-year,Premium,98.5,1397.83,Bank Transfer,Yes,22.8,14,38.8,0,1,4.6,Yes,12,No,1,0
C00262,43,Male,South Brooke,50044,Single,1,9,Yearly,Basic,28.86,193.31,PayPal,No,53.6,15,51.0,3,1,3.5,No,10,No,0,0
C00263,56,Male,Sonyastad,41926,Divorced,1,1,Yearly,Premium,98.01,53.92,Bank Transfer,No,43.7,19,66.8,1,2,1.4,Yes,29,No,2,1
C00264,31,Male,Katherinetown,63311,Single,1,8,Monthly,Basic,25.56,136.95,Bank Transfer,No,38.5,7,21.3,0,1,3.5,No,22,No,1,1
C00265,50,Male,Lake Veronica,21333,Single,0,2,Yearly,Basic,31.92,94.53,Bank Transfer,Yes,25.1,10,46.7,4,0,3.2,No,2,Yes,1,0
C00266,31,Female,Veronicamouth,60086,Married,1,9,Two-year,Basic,26.15,229.15,Credit Card,Yes,18.7,14,54.8,2,0,2.7,Yes,48,No,1,0
C00267,43,Female,Lake Thomas,38529,Single,0,72,Monthly,Basic,26.41,1967.78,Bank Transfer,No,56.5,16,58.2,2,1,3.6,No,40,Yes,2,0
C00268,34,Male,East Crystalstad,59771,Married,1,9,Two-year,Premium,98.74,876.32,Credit Card,Yes,82.9,11,72.9,1,2,4.3,No,12,Yes,1,0
C00269,60,Male,Robertchester,75801,Married,0,10,Monthly,Premium,97.07,992.43,Bank Transfer,Yes,44.8,18,80.1,0,0,3.3,No,101,No,1,0
C00270,38,Male,West Ginaberg,61180,Single,2,2,Two-year,Standard,54.3,164.56,Bank Transfer,Yes,34.1,15,84.1,1,0,3.9,No,49,No,0,0
C00271,25,Female,North Jennifer,72741,Divorced,0,65,Yearly,Basic,31.82,2150.09,PayPal,Yes,35.6,16,56.4,1,0,2.8,No,1,No,0,0
C00272,48,Female,South Patricia,117258,Divorced,0,32,Monthly,Standard,56.88,1797.49,Bank Transfer,No,4.1,12,48.4,3,0,3.5,No,37,No,0,0
C00273,40,Female,South Scottfort,44764,Married,3,69,Monthly,Premium,96.63,6676.93,Bank Transfer,Yes,8.1,15,50.8,1,0,4.5,No,32,Yes,0,0
C00274,42,Female,Angelaton,73029,Single,1,6,Monthly,Standard,69.93,385.24,Bank Transfer,No,72.5,12,62.7,0,0,4.2,No,140,Yes,0,0
C00275,32,Female,Simmonsbury,16874,Married,3,49,Monthly,Basic,22.92,1067.0,Bank Transfer,Yes,54.2,6,55.4,2,0,4.1,Yes,43,No,2,0
C00276,34,Female,Watkinsfurt,22484,Single,0,70,Yearly,Premium,95.14,6704.28,Bank Transfer,Yes,71.8,15,68.0,2,0,2.1,Yes,1,No,1,0
C00277,45,Male,Carolineborough,55822,Married,1,19,Monthly,Basic,20.0,344.71,Credit Card,Yes,12.2,12,89.1,2,0,2.9,No,81,Yes,2,0
C00278,40,Male,Cliffordport,71111,Single,0,18,Monthly,Standard,60.23,1034.38,Bank Transfer,Yes,86.8,14,48.3,2,0,3.2,Yes,1,No,0,0
C00279,36,Female,Fosterland,54714,Divorced,0,39,Monthly,Standard,59.75,2335.14,PayPal,No,48.7,15,71.9,3,0,4.0,No,6,No,0,0
C00280,52,Male,Michelehaven,46850,Married,3,1,Monthly,Basic,32.99,0.0,Credit Card,Yes,38.0,16,74.8,2,0,3.6,No,20,Yes,0,0
C00281,43,Female,Spencerborough,15000,Single,1,34,Monthly,Premium,94.59,3286.27,Credit Card,No,20.2,16,43.9,2,0,4.7,No,1,Yes,0,0
C00282,42,Male,New Maureen,46073,Married,1,11,Monthly,Basic,33.96,382.51,Credit Card,No,45.1,14,42.6,0,0,3.3,No,10,No,0,0
C00283,29,Female,East Cynthia,73513,Single,0,6,Two-year,Premium,99.75,637.04,PayPal,Yes,87.6,13,71.5,1,0,4.1,No,11,No,2,1
C00284,43,Male,Thomasberg,44859,Married,0,11,Monthly,Basic,37.92,417.79,Credit Card,No,35.5,15,36.4,1,1,4.9,No,15,No,0,0
C00285,66,Male,Ericksonland,62832,Single,2,2,Monthly,Premium,106.91,198.34,Credit Card,No,39.5,21,84.1,4,0,3.2,Yes,5,No,0,1
C00286,30,Male,New Stephanie,32323,Married,0,8,Yearly,Premium,90.86,828.01,Bank Transfer,No,65.1,13,39.4,0,0,4.4,No,8,Yes,0,0
C00287,44,Male,East Paulmouth,74362,Married,0,19,Yearly,Standard,69.57,1340.59,Bank Transfer,No,50.3,13,47.5,0,0,4.0,Yes,2,No,1,0
C00288,43,Female,Katieburgh,82146,Married,2,39,Monthly,Premium,101.99,3891.36,Bank Transfer,Yes,26.3,13,82.9,5,0,4.2,No,58,No,0,1
C00289,21,Female,Blakefort,48065,Married,0,35,Yearly,Basic,38.54,1277.1,PayPal,Yes,34.8,19,41.9,1,0,3.7,No,86,Yes,0,0
C00290,42,Male,Port Mary,35694,Married,3,1,Monthly,Standard,61.38,0.0,Credit Card,No,29.2,19,49.9,2,0,3.1,No,47,Yes,2,0
C00291,31,Female,Murphyside,48392,Divorced,2,13,Monthly,Basic,34.0,397.09,Credit Card,Yes,45.2,7,54.5,2,2,3.8,No,23,No,1,0
C00292,35,Male,North Timothyport,15836,Married,0,72,Monthly,Premium,95.86,6887.29,Bank Transfer,Yes,26.2,9,55.8,1,1,2.0,No,11,Yes,1,1
C00293,38,Male,West Ashleyfort,83836,Single,0,6,Two-year,Basic,28.21,261.93,PayPal,No,48.9,26,55.4,1,0,2.8,No,80,Yes,0,0
C00294,35,Male,Keithtown,34397,Married,1,72,Monthly,Basic,22.35,1500.3,Bank Transfer,Yes,26.0,21,58.2,0,0,2.4,Yes,72,Yes,1,0
C00295,18,Male,Smithville,61229,Single,1,20,Monthly,Basic,29.02,610.02,PayPal,No,44.2,13,40.5,1,0,2.9,No,43,No,0,0
C00296,48,Male,Richardchester,53935,Single,1,10,Monthly,Standard,59.17,532.18,PayPal,No,58.5,22,53.2,3,0,2.3,Yes,6,No,0,0
C00297,48,Female,Brownmouth,42740,Single,2,72,Yearly,Basic,25.99,1839.62,Bank Transfer,Yes,23.0,14,44.2,3,0,5.0,No,1,Yes,0,0
C00298,51,Male,Johnsonfort,82989,Married,1,13,Yearly,Standard,49.1,624.85,Credit Card,Yes,39.8,13,86.7,2,0,3.1,Yes,7,No,1,0
C00299,18,Female,Lake Mariahhaven,29189,Married,0,41,Yearly,Standard,62.1,2439.56,Bank Transfer,No,63.7,24,75.7,3,0,3.2,No,32,No,1,0
C00300,38,Male,Amberview,41966,Married,1,33,Yearly,Basic,31.56,1072.42,Bank Transfer,Yes,54.7,13,56.2,1,0,3.3,Yes,79,Yes,1,0
C00301,54,Female,Port Keithmouth,24620,Single,0,4,Monthly,Basic,31.52,157.41,Credit Card,No,15.2,15,24.9,1,0,3.0,No,6,Yes,1,1
C00302,37,Female,Dianaville,42106,Married,4,22,Yearly,Standard,56.11,1234.0,PayPal,No,39.4,10,57.4,1,0,4.5,No,9,Yes,0,0
C00303,53,Female,Dianachester,67978,Married,1,3,Yearly,Premium,98.14,326.35,PayPal,Yes,38.7,20,26.0,2,0,3.0,Yes,68,Yes,2,0
C00304,34,Female,Turnerchester,61747,Married,1,16,Monthly,Standard,57.28,897.75,Bank Transfer,Yes,20.4,16,15.9,1,0,4.2,No,40,No,0,0
C00305,32,Male,Clarkstad,15000,Single,1,25,Monthly,Standard,51.4,1332.4,Credit Card,Yes,44.5,10,65.0,2,0,2.3,No,2,No,0,0
C00306,37,Male,Jamesburgh,74406,Married,2,5,Monthly,Standard,63.49,319.33,PayPal,Yes,53.2,21,90.3,2,0,3.4,No,11,No,1,0
C00307,28,Female,Lake Hunter,64533,Married,3,26,Two-year,Basic,30.76,776.26,PayPal,No,44.1,11,52.8,2,2,3.6,Yes,18,No,0,0
C00308,32,Female,South Jacquelineburgh,86363,Single,3,47,Two-year,Basic,20.59,952.95,PayPal,Yes,37.9,20,22.6,1,0,3.5,No,7,Yes,0,0
C00309,31,Female,Codymouth,69510,Divorced,2,16,Yearly,Standard,64.9,1141.9,Bank Transfer,No,65.7,11,0.0,1,3,3.5,No,3,No,1,0
C00310,19,Female,South Amy,27567,Married,2,7,Yearly,Basic,23.09,163.16,PayPal,Yes,63.6,12,95.1,4,1,3.5,No,1,No,1,0
C00311,51,Male,Calderonport,60975,Single,1,41,Yearly,Standard,49.98,2062.54,Credit Card,Yes,42.6,20,48.1,3,1,3.0,No,1,No,1,0
C00312,46,Male,Port Morgan,34325,Single,0,39,Yearly,Premium,97.4,3678.35,PayPal,No,12.6,25,32.9,0,0,3.2,No,2,No,2,0
C00313,44,Female,Johnsonside,35148,Married,0,16,Monthly,Basic,20.15,340.74,PayPal,No,32.3,9,59.0,0,1,1.7,No,30,No,0,0
C00314,46,Female,East Dianeside,48371,Married,0,58,Monthly,Standard,56.41,3314.44,PayPal,No,40.6,13,65.3,0,1,2.9,Yes,89,No,0,0
C00315,62,Female,North Alyssamouth,51715,Divorced,0,5,Yearly,Basic,32.49,120.65,PayPal,No,46.2,23,28.9,1,0,4.2,No,22,Yes,1,0
C00316,73,Female,Johnsonhaven,15000,Single,0,14,Yearly,Standard,68.26,942.55,Bank Transfer,Yes,36.6,15,63.9,3,2,4.4,No,19,Yes,0,0
C00317,24,Male,Jamesborough,61571,Married,3,22,Two-year,Basic,20.0,474.21,PayPal,Yes,23.7,14,58.5,3,0,5.0,No,1,No,1,0
C00318,43,Female,Sharpmouth,68320,Single,0,1,Yearly,Basic,32.36,120.9,Bank Transfer,Yes,5.6,11,30.9,1,0,2.3,No,8,Yes,1,0
C00319,28,Female,West Stacey,43692,Single,0,30,Monthly,Premium,102.06,3012.87,Credit Card,Yes,12.4,15,19.0,0,0,4.5,No,10,No,1,1
C00320,32,Male,Hannahberg,41045,Married,0,3,Monthly,Basic,25.82,87.88,Credit Card,Yes,47.2,13,36.8,1,1,1.6,No,9,No,3,1
C00321,31,Female,Fordfort,38316,Single,1,58,Yearly,Premium,92.05,5266.54,PayPal,Yes,62.0,17,47.4,2,1,3.4,Yes,33,Yes,0,0
C00322,18,Female,Lake Julieport,41502,Single,0,13,Two-year,Basic,20.0,255.11,Credit Card,Yes,24.3,19,90.5,1,0,4.0,No,23,No,1,0
C00323,47,Male,South Wendyfurt,56639,Married,1,22,Yearly,Basic,30.27,621.08,Bank Transfer,No,28.7,12,71.9,0,0,5.0,Yes,39,Yes,0,0
C00324,54,Male,Yoderchester,99629,Married,1,2,Monthly,Standard,57.54,94.89,Bank Transfer,No,64.8,17,55.0,1,0,3.6,Yes,5,Yes,0,0
C00325,48,Male,Josephville,44446,Married,2,26,Monthly,Premium,110.04,2831.32,Credit Card,Yes,13.2,15,50.7,3,1,3.4,Yes,23,Yes,0,0
C00326,59,Female,Lake Dorothyburgh,67461,Married,3,1,Yearly,Premium,99.47,47.65,Bank Transfer,Yes,23.4,18,90.2,0,0,3.9,No,67,No,0,0
C00327,28,Female,Kevinside,65375,Single,2,26,Monthly,Premium,101.34,2576.33,PayPal,Yes,17.7,13,42.4,2,0,4.4,Yes,106,Yes,0,0
C00328,25,Male,East Taraside,59525,Married,2,52,Two-year,Premium,103.53,5376.84,PayPal,Yes,38.5,16,88.2,2,0,3.1,No,1,No,1,0
C00329,31,Female,South Ernest,44754,Married,2,9,Monthly,Standard,55.43,506.54,PayPal,Yes,51.8,18,69.6,2,0,4.5,No,20,Yes,0,0
C00330,56,Male,Johnsonfort,75400,Single,1,35,Monthly,Premium,103.98,3647.28,Bank Transfer,No,75.3,16,100.0,1,0,3.5,No,28,Yes,1,0
C00331,29,Female,West Michelehaven,76944,Single,1,1,Yearly,Standard,57.29,84.02,Credit Card,Yes,53.3,17,57.8,2,2,3.1,No,1,Yes,1,0
C00332,24,Male,New Paul,41855,Married,1,72,Monthly,Standard,60.32,4341.02,PayPal,No,54.9,21,56.9,0,0,3.6,Yes,22,No,0,1
